Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2018,4,16,59,375,7.2,25.67,936
2018,4,17,49,439,3.1,22.75,944
2018,4,18,63,394,2.6,14.84,943
2018,4,19,79,302,4.6,30.52,936
2018,4,20,55,401,3.8,29.35,942
2018,4,21,54,413,1.5,20.78,945
2018,4,22,78,331,1.8,14.66,941
2018,4,23,47,436,2.2,16.8,941
2018,4,24,70,343,1.5,14.72,943
2018,4,25,54,402,1.9,14.85,944
2018,4,26,56,405,1.5,13.59,940
2018,4,27,50,427,4,16.07,938
2018,4,28,57,426,5.1,16.32,936
2018,4,29,57,418,5,25.13,934
2018,4,30,123,234,2.1,25.97,937
2018,5,1,96,31,2.2,45.58,935
2018,5,2,93,182,0.9,52.79,940
2018,5,3,52,432,1.5,32.92,947
2018,5,4,51,435,1.6,21.08,949
2018,5,5,63,410,1.5,18.4,945
2018,5,6,114,206,1.9,15.78,943
2018,5,7,56,418,1.7,12.17,943
2018,5,8,57,406,1.7,12.03,942
2018,5,9,55,428,3.2,13.46,939
2018,5,10,57,425,4.6,17.32,935
2018,5,11,71,356,6.2,28.13,931
2018,5,12,49,456,2.3,23.76,937
2018,5,13,77,376,2.4,24.69,939
2018,5,14,69,390,1.5,27.15,940
2018,5,15,54,436,2,24.49,940
2018,5,16,53,450,4.2,17.16,939
2018,5,17,57,439,3.5,18.54,937
2018,5,18,59,419,2,20.23,937
2018,5,19,79,353,1.9,20.38,937
2018,5,20,104,306,3.2,26.16,936
2018,5,21,126,102,2.4,31.98,936
2018,5,22,90,298,1.5,27.87,937
2018,5,23,56,433,2.6,23.68,939
2018,5,24,54,443,2.9,20.44,942
2018,5,25,54,442,4.4,25.52,940
2018,5,26,72,403,3.6,29.23,938
2018,5,27,77,341,1.7,25.05,939
2018,5,28,58,427,2.2,24.56,940
2018,5,29,67,407,1.6,20.73,938
2018,5,30,70,387,4.5,19.86,934
2018,5,31,70,412,6.1,26.37,935
2018,6,1,56,456,1.8,14.69,941
2018,6,2,91,371,2.8,10.97,942
2018,6,3,54,459,1.7,9.05,941
2018,6,4,59,428,3.1,9.33,938
2018,6,5,91,298,3.8,14.44,938
2018,6,6,54,458,3.9,15.79,937
2018,6,7,57,448,3.6,12.27,939
2018,6,8,56,456,1.8,11.87,941
2018,6,9,51,475,5.4,13.37,938
2018,6,10,58,440,2,15.5,937
2018,6,11,59,445,1.5,9.26,939
2018,6,12,52,461,1.7,9.73,938
2018,6,13,60,448,2.7,10.91,938
2018,6,14,47,476,4.2,10.12,936
2018,6,15,120,269,5.4,15.92,935
2018,6,16,58,434,5.5,24.68,933
2018,6,17,49,468,5.5,26.14,936
2018,6,18,50,478,1.8,19.66,940
2018,6,19,50,475,1.4,11.76,941
2018,6,20,48,482,1.5,11.05,941
2018,6,21,46,491,3,8.54,939
2018,6,22,56,465,2.4,7,938
2018,6,23,54,466,3.2,6.7,936
2018,6,24,59,447,1.9,12.23,939
2018,6,25,54,459,2.6,11.21,940
2018,6,26,49,477,2.6,8.89,940
2018,6,27,48,485,3.2,10.3,939
2018,6,28,55,475,5,7.92,937
2018,6,29,50,472,2.7,13.42,938
2018,6,30,50,456,1.8,14.78,940
2018,7,1,54,451,1.9,14.33,942
2018,7,2,47,473,3.1,11.08,940
2018,7,3,49,468,4.2,14.49,939
2018,7,4,51,462,3.1,14.14,943
2018,7,5,48,476,1.6,9.99,946
2018,7,6,53,439,1.9,11.19,945
2018,7,7,131,179,2.6,24.79,944
2018,7,8,85,283,1.2,21.95,942
2018,7,9,84,264,3.1,26.26,944
2018,7,10,59,401,2,49.19,944
2018,7,11,72,348,1.8,48.28,942
2018,7,12,131,195,1.5,55.17,944
2018,7,13,100,265,1.1,53.88,945
2018,7,14,94,292,1.7,43.99,944
2018,7,15,67,376,1.4,52.33,943
2018,7,16,63,376,1.8,34.85,942
2018,7,17,63,389,2.1,32.88,943
2018,7,18,79,299,2.4,41.45,944
2018,7,19,61,376,1.9,39.26,943
2018,7,20,73,295,1.1,46.41,943
2018,7,21,138,133,2.1,35.95,944
2018,7,22,51,422,1.1,35.15,945
2018,7,23,47,434,1.1,25.85,943
2018,7,24,75,302,1.5,20.64,943
2018,7,25,48,431,1.1,20.43,943
2018,7,26,67,345,1.4,20.78,942
2018,7,27,61,398,2,17.2,940
2018,7,28,69,380,3.6,17.69,941
2018,7,29,66,261,2.8,25.73,943
2018,7,30,74,264,1.5,31.64,943
2018,7,31,90,278,1.9,33.75,943
2018,8,1,85,300,2,26.12,941
2018,8,2,94,215,3,26.14,941
2018,8,3,59,370,1.5,38.9,941
2018,8,4,48,439,3.4,16.18,938
2018,8,5,82,351,2.9,12.78,939
2018,8,6,49,444,1.1,10.11,941
2018,8,7,57,414,1.3,11.97,940
2018,8,8,73,346,2.5,23.65,942
2018,8,9,82,336,2.3,21.9,943
2018,8,10,94,291,3.4,30.49,943
2018,8,11,82,317,2.8,26.78,942
2018,8,12,101,265,2.1,38.79,942
2018,8,13,55,396,2.6,23.65,941
2018,8,14,86,299,2.1,22.93,940
2018,8,15,75,305,2.1,29.46,941
2018,8,16,72,243,1.5,38.57,945
2018,8,17,49,390,1.6,36.19,945
2018,8,18,52,389,1.3,30.88,944
2018,8,19,63,360,2,20.37,941
2018,8,20,63,358,4.9,21.19,940
2018,8,21,48,394,4.6,21.04,941
2018,8,22,62,355,3.5,25.94,943
2018,8,23,49,396,3.2,21.95,942
2018,8,24,63,355,3.6,13.99,940
2018,8,25,61,358,3.3,19.53,941
2018,8,26,54,396,4,14.28,940
2018,8,27,45,435,4.2,11.01,938
2018,8,28,47,416,2.1,17.04,940
2018,8,29,77,297,2.1,16.1,942
2018,8,30,86,299,3.6,13.68,941
2018,8,31,39,431,2.9,11.46,938
2018,9,1,53,388,1.6,13.29,937
2018,9,2,47,384,2.2,18.79,939
2018,9,3,59,320,2.1,24.93,941
2018,9,4,57,341,1.6,39.25,942
2018,9,5,46,373,1.2,29.08,944
2018,9,6,40,392,1.2,24.59,945
2018,9,7,36,415,1.1,18.85,944
2018,9,8,37,418,2.5,15.35,940
2018,9,9,35,426,2.3,12.38,939
2018,9,10,41,415,2.5,10.51,939
2018,9,11,37,424,2.8,9.86,937
2018,9,12,36,429,4.9,11.91,937
2018,9,13,34,434,3.9,11.93,940
2018,9,14,32,429,2.3,11.07,940
2018,9,15,37,402,3.6,13.3,938
2018,9,16,37,395,3,15.84,940
2018,9,17,38,402,2.7,11.18,940
2018,9,18,30,438,2.9,7.63,938
2018,9,19,35,424,2.8,8.66,936
2018,9,20,39,391,1.2,14.16,941
2018,9,21,37,389,1.7,17.59,944
2018,9,22,36,386,2.1,20.75,943
2018,9,23,50,318,2.8,22.29,940
2018,9,24,50,350,2.3,15.69,939
2018,9,25,35,390,1.6,11.31,943
2018,9,26,33,408,1.9,9.03,945
2018,9,27,34,403,1.3,7.5,942
2018,9,28,41,359,1.8,13.61,940
2018,9,29,52,306,4.1,21.45,939
2018,9,30,37,355,3.6,32.45,940
2018,10,1,78,186,3.3,52.04,941
2018,10,2,83,188,2,53.76,939
2018,10,3,39,334,3.4,45.41,940
2018,10,4,29,374,2.7,46.67,940
2018,10,5,32,366,1.6,37.08,940
2018,10,6,79,134,1.3,39.39,936
2018,10,7,56,13,3,35.03,936
2018,10,8,29,378,2.3,26.08,937
2018,10,9,28,384,2.4,26.58,936
2018,10,10,45,314,1.8,31.66,937
2018,10,11,34,349,2,42.31,938
2018,10,12,31,361,3.1,40.08,941
2018,10,13,50,266,1.8,39.53,938
2018,10,14,29,387,4.7,23.12,944
2018,10,15,27,403,5.2,18.46,949
2018,10,16,69,151,3.3,23.42,947
2018,10,17,33,352,2.3,34.53,948
2018,10,18,27,375,2.1,34.44,948
2018,10,19,26,384,3.3,27.45,949
2018,10,20,36,323,2.1,31.08,946
2018,10,21,49,232,1.5,55.88,943
2018,10,22,30,319,1.4,51.78,942
2018,10,23,27,355,1.9,39.98,942
2018,10,24,29,346,1.8,36.75,943
2018,10,25,30,346,1.6,28.16,945
2018,10,26,26,347,1.9,28.46,947
2018,10,27,39,269,1.2,26.03,946
2018,10,28,35,319,1.5,26.28,945
2018,10,29,37,281,2.4,24.1,941
2018,10,30,26,359,3.7,23.96,942
2018,10,31,24,351,2.9,22.74,947
2018,11,1,31,321,2.4,28.17,947
2018,11,2,26,337,1.5,34.69,946
2018,11,3,28,323,2.5,24.8,946
2018,11,4,59,143,1.3,26.97,943
2018,11,5,23,336,1.3,26.25,940
2018,11,6,26,341,1.8,18.9,942
2018,11,7,24,346,1.7,17.11,942
2018,11,8,25,356,5.6,19.54,947
2018,11,9,26,359,3.7,18.99,949
2018,11,10,26,343,1.4,16.32,943
2018,11,11,24,356,3.6,20.59,948
2018,11,12,25,347,3.1,21.06,955
2018,11,13,31,310,2.9,20.15,958
2018,11,14,29,286,2.1,20.11,953
2018,11,15,24,328,2.1,22.13,948
2018,11,16,54,166,1.1,22.32,944
2018,11,17,43,208,1,22.33,944
2018,11,18,24,331,2.5,28.14,948
2018,11,19,23,335,1.9,15.2,948
2018,11,20,41,187,1.9,16.68,946
2018,11,21,28,292,1.8,23.08,946
2018,11,22,24,293,3.1,46.94,944
2018,11,23,47,172,1.5,52.9,944
2018,11,24,23,306,1.6,52.57,941
2018,11,25,44,167,3.2,24.59,947
2018,11,26,23,304,2.7,24.31,949
2018,11,27,39,213,1.2,19.53,945
2018,11,28,34,205,1.9,27.63,938
2018,11,29,34,63,3.9,54.43,933
2018,11,30,32,261,2,62.54,936
2018,12,1,25,278,2.7,48.95,937
2018,12,2,21,316,1.7,41.02,941
2018,12,3,20,312,1.7,34.42,948
2018,12,4,25,268,3.3,34.97,948
2018,12,5,36,7,1.6,36.51,942
2018,12,6,32,8,1.3,55.78,943
2018,12,7,44,34,1.9,73.78,947
2018,12,8,24,288,1.4,57.71,952
2018,12,9,22,293,2.2,42.38,953
2018,12,10,36,81,1.7,40.67,948
2018,12,11,23,270,2.1,36.36,946
2018,12,12,22,298,2.7,32.86,947
2018,12,13,27,238,2.2,29.6,953
2018,12,14,51,82,1.5,30.89,950
2018,12,15,20,306,1.4,27.72,948
2018,12,16,20,309,1.5,27.4,948
2018,12,17,40,81,1.2,35.72,947
2018,12,18,42,163,1.2,46.73,948
2018,12,19,19,301,2.1,42.25,950
2018,12,20,46,120,1.3,36.09,948
2018,12,21,37,140,0.8,34.38,942
2018,12,22,24,252,2,38.41,947
2018,12,23,43,139,1.2,27.48,947
2018,12,24,42,191,1.2,36.51,942
2018,12,25,40,111,2.1,58.72,935
2018,12,26,21,313,3.1,34.63,941
2018,12,27,25,225,2.7,31.68,939
2018,12,28,39,167,4.3,36.08,944
2018,12,29,20,287,3.5,35.89,951
2018,12,30,23,271,1.3,47.8,942
2018,12,31,38,81,2.5,35.4,941
